,disease_id,v_count,p_count,k_count
3314,OMIM:305690,3,0,1
3315,OMIM:305700,4,1,1
3316,OMIM:305800,3,1,0
3317,OMIM:306000,15,7,0
3318,OMIM:306300,3,0,1
3319,OMIM:306400,16,19,10
3320,OMIM:306700,5,7,3
3321,OMIM:306800,6,7,2
3322,OMIM:306900,6,5,4
3323,OMIM:306930,2,1,0
3324,OMIM:306950,2,0,1
3325,OMIM:306955,54,2,8
3326,OMIM:306960,5,0,0
3327,OMIM:306980,3,0,0
3328,OMIM:306990,5,0,2
3329,OMIM:307000,10,1,1
3330,OMIM:307010,3,0,0
3331,OMIM:307030,26,5,1
3332,OMIM:307150,5,1,0
3333,OMIM:307200,15,14,4
3334,OMIM:307500,8,2,1
3335,OMIM:307700,4,0,1
3336,OMIM:307800,27,2,4
3337,OMIM:307830,1,1,0
3338,OMIM:308050,44,6,5
3339,OMIM:308100,13,2,0
3340,OMIM:308200,8,5,2
3341,OMIM:308205,36,8,3
3342,OMIM:308220,2,2,1
3343,OMIM:308230,29,20,5
3344,OMIM:308240,27,16,5
3345,OMIM:308250,4,2,0
3346,OMIM:308280,3,0,0
3347,OMIM:308300,34,14,3
3348,OMIM:308350,37,1,2
3349,OMIM:308500,4,1,0
3350,OMIM:308600,1,2,0
3351,OMIM:308700,26,3,1
3352,OMIM:308750,19,2,1
3353,OMIM:308800,14,7,2
3354,OMIM:308830,8,1,3
3355,OMIM:308850,2,1,1
3356,OMIM:308905,3,0,0
3357,OMIM:308940,15,7,5
3358,OMIM:308950,5,1,0
3359,OMIM:308960,2,1,0
3360,OMIM:308990,12,6,4
3361,OMIM:309000,41,14,7
3362,OMIM:309100,2,0,0
3363,OMIM:309120,5,0,0
3364,OMIM:309200,3,0,0
3365,OMIM:309300,15,4,0
3366,OMIM:309350,46,4,5
3367,OMIM:309400,22,7,3
3368,OMIM:309480,2,2,0
3369,OMIM:309500,60,5,5
3370,OMIM:309510,13,2,1
3371,OMIM:309520,43,5,3
3372,OMIM:309530,16,6,3
3373,OMIM:309541,16,4,1
3374,OMIM:309545,11,3,2
3375,OMIM:309548,18,3,2
3376,OMIM:309549,17,4,2
3377,OMIM:309555,9,3,3
3378,OMIM:309560,9,3,1
3379,OMIM:309580,68,4,7
3380,OMIM:309583,50,3,2
3381,OMIM:309585,13,2,4
3382,OMIM:309590,78,3,5
3383,OMIM:309610,25,1,1
3384,OMIM:309620,12,2,1
3385,OMIM:309630,2,0,0
3386,OMIM:309800,58,8,4
3387,OMIM:309801,35,5,4
3388,OMIM:309840,2,0,0
3389,OMIM:309900,44,11,10
3390,OMIM:309930,5,2,1
3391,OMIM:309950,3,0,0
3392,OMIM:310000,2,0,0
3393,OMIM:310095,7,1,0
3394,OMIM:310200,29,2,7
3395,OMIM:310300,20,1,5
3396,OMIM:310350,3,2,1
3397,OMIM:310370,2,0,0
3398,OMIM:310400,32,2,6
3399,OMIM:310440,18,3,2
3400,OMIM:310460,3,1,0
3401,OMIM:310465,8,3,3
3402,OMIM:310468,7,3,4
3403,OMIM:310470,3,0,0
3404,OMIM:310490,9,2,2
3405,OMIM:310500,5,2,0
3406,OMIM:310600,19,5,2
3407,OMIM:310700,6,1,1
3408,OMIM:310800,3,0,0
3409,OMIM:310980,3,0,0
3410,OMIM:311000,10,2,0
3411,OMIM:311050,8,1,0
3412,OMIM:311070,19,3,1
3413,OMIM:311100,3,0,1
3414,OMIM:311200,54,8,10
3415,OMIM:311250,25,11,3
3416,OMIM:311300,45,3,2
3417,OMIM:311360,4,3,1
3418,OMIM:311400,6,0,0
3419,OMIM:311450,26,1,1
3420,OMIM:311510,18,1,2
3421,OMIM:311895,12,1,0
3422,OMIM:311900,37,1,4
3423,OMIM:312000,3,1,0
3424,OMIM:312060,3,0,0
3425,OMIM:312080,46,2,7
3426,OMIM:312150,24,2,3
3427,OMIM:312170,26,5,2
3428,OMIM:312190,5,0,0
3429,OMIM:312210,2,1,0
3430,OMIM:312300,12,0,0
3431,OMIM:312500,4,3,1
3432,OMIM:312550,3,0,0
3433,OMIM:312600,15,5,1
3434,OMIM:312612,8,3,2
3435,OMIM:312700,10,6,1
3436,OMIM:312750,29,2,3
3437,OMIM:312780,4,1,0
3438,OMIM:312830,34,2,1
3439,OMIM:312840,7,1,1
3440,OMIM:312863,5,6,3
3441,OMIM:312870,92,5,23
3442,OMIM:312910,7,1,1
3443,OMIM:312920,21,3,1
3444,OMIM:313000,2,0,0
3445,OMIM:313200,19,3,2
3446,OMIM:313350,6,0,0
3447,OMIM:313400,20,0,2
3448,OMIM:313420,26,2,2
3449,OMIM:313490,5,0,2
3450,OMIM:313500,11,1,1
3451,OMIM:313850,14,1,1
3452,OMIM:313900,6,8,0
3453,OMIM:314000,4,5,0
3454,OMIM:314050,6,8,0
3455,OMIM:314100,3,0,0
3456,OMIM:314250,7,1,0
3457,OMIM:314300,8,3,1
3458,OMIM:314320,22,1,1
3459,OMIM:314360,5,0,0
3460,OMIM:314380,2,0,0
3461,OMIM:314390,15,0,3
3462,OMIM:314400,16,1,3
3463,OMIM:314500,4,2,2
3464,OMIM:314550,2,0,0
3465,OMIM:314560,3,1,0
3466,OMIM:314580,47,2,5
3467,OMIM:314600,8,0,3
3468,OMIM:400003,2,0,0
3469,OMIM:400004,1,1,0
3470,OMIM:400042,4,0,0
3471,OMIM:400043,3,0,0
3472,OMIM:400044,13,2,1
3473,OMIM:400045,11,1,2
3474,OMIM:400047,2,0,0
3475,OMIM:415000,4,0,0
3476,OMIM:424500,3,0,0
3477,OMIM:425500,1,0,0
3478,OMIM:500001,16,4,5
3479,OMIM:500002,22,6,3
3480,OMIM:500003,23,3,3
3481,OMIM:500007,23,4,6
3482,OMIM:500009,18,10,5
3483,OMIM:500013,23,2,2
3484,OMIM:515000,1,1,0
3485,OMIM:520000,14,4,3
3486,OMIM:530000,20,7,7
3487,OMIM:535000,11,4,1
3488,OMIM:540000,25,9,4
3489,OMIM:545000,10,3,2
3490,OMIM:550500,3,2,1
3491,OMIM:551000,3,2,1
3492,OMIM:551500,13,7,2
3493,OMIM:553000,2,1,1
3494,OMIM:557000,23,22,13
3495,OMIM:560000,21,10,5
3496,OMIM:580000,2,1,1
3497,OMIM:598500,17,7,5
3498,OMIM:600000,6,0,0
3499,OMIM:600001,36,1,8
3500,OMIM:600002,35,2,3
3501,OMIM:600057,9,0,0
3502,OMIM:600059,6,2,2
3503,OMIM:600060,5,1,0
3504,OMIM:600072,16,3,3
3505,OMIM:600080,2,0,0
3506,OMIM:600081,29,1,2
3507,OMIM:600082,3,0,0
3508,OMIM:600084,3,1,0
3509,OMIM:600089,2,0,1
3510,OMIM:600092,24,1,0
3511,OMIM:600093,11,0,0
3512,OMIM:600101,4,0,1
3513,OMIM:600105,8,6,1
3514,OMIM:600110,3,2,2
3515,OMIM:600116,16,1,2
3516,OMIM:600117,3,0,0
3517,OMIM:600118,36,4,2
3518,OMIM:600121,7,0,0
3519,OMIM:600123,23,0,2
3520,OMIM:600131,7,1,0
3521,OMIM:600132,7,5,2
3522,OMIM:600138,8,7,4
3523,OMIM:600142,34,3,3
3524,OMIM:600143,11,3,3
3525,OMIM:600145,17,2,6
3526,OMIM:600151,10,5,2
3527,OMIM:600155,2,0,0
3528,OMIM:600156,2,0,0
3529,OMIM:600165,2,0,0
3530,OMIM:600166,2,0,0
3531,OMIM:600175,18,2,4
3532,OMIM:600176,7,1,1
3533,OMIM:600193,5,3,0
3534,OMIM:600195,3,1,1
3535,OMIM:600202,2,0,0
3536,OMIM:600204,22,0,0
3537,OMIM:600209,2,0,0
3538,OMIM:600223,11,1,2
3539,OMIM:600224,21,1,3
3540,OMIM:600231,3,0,0
3541,OMIM:600251,7,1,1
3542,OMIM:600252,12,3,0
3543,OMIM:600257,6,0,0
3544,OMIM:600263,1,0,0
3545,OMIM:600268,32,4,4
3546,OMIM:600269,3,0,0
3547,OMIM:600273,2,0,3
3548,OMIM:600274,19,3,1
3549,OMIM:600309,9,3,2
3550,OMIM:600316,3,0,1
3551,OMIM:600325,34,1,1
3552,OMIM:600329,9,0,1
3553,OMIM:600331,5,3,0
3554,OMIM:600332,9,0,1
3555,OMIM:600334,8,2,3
3556,OMIM:600335,2,1,0
3557,OMIM:600343,1,0,1
3558,OMIM:600348,14,2,2
3559,OMIM:600351,11,4,2
3560,OMIM:600356,2,0,0
3561,OMIM:600360,2,2,0
3562,OMIM:600361,22,3,2
3563,OMIM:600363,19,1,1
3564,OMIM:600373,44,3,5
3565,OMIM:600376,25,25,4
3566,OMIM:600383,20,0,2
3567,OMIM:600384,9,1,0
3568,OMIM:600399,15,0,0
3569,OMIM:600416,9,1,2
3570,OMIM:600419,5,1,0
3571,OMIM:600430,29,5,3
3572,OMIM:600457,1,0,0
3573,OMIM:600458,5,2,0
3574,OMIM:600459,3,1,0
3575,OMIM:600460,21,2,2
3576,OMIM:600462,16,11,0
3577,OMIM:600467,3,2,0
3578,OMIM:600496,4,0,1
3579,OMIM:600501,8,4,3
3580,OMIM:600510,4,1,1
3581,OMIM:600511,3,0,0
3582,OMIM:600512,19,2,0
3583,OMIM:600513,4,1,0
3584,OMIM:600546,8,0,0
3585,OMIM:600559,4,1,5
3586,OMIM:600561,21,1,1
3587,OMIM:600593,8,0,0
3588,OMIM:600598,4,0,0
3589,OMIM:600624,6,2,1
3590,OMIM:600625,3,1,0
3591,OMIM:600627,15,6,1
3592,OMIM:600630,7,3,1
3593,OMIM:600631,2,0,0
3594,OMIM:600638,16,0,2
3595,OMIM:600643,8,5,0
3596,OMIM:600649,15,5,2
3597,OMIM:600652,2,0,0
3598,OMIM:600666,8,2,3
3599,OMIM:600668,2,0,2
3600,OMIM:600669,5,0,0
3601,OMIM:600670,2,0,0
3602,OMIM:600674,4,0,0
3603,OMIM:600705,16,2,2
3604,OMIM:600706,4,2,0
3605,OMIM:600721,20,1,3
3606,OMIM:600736,17,2,1
3607,OMIM:600740,10,10,5
3608,OMIM:600757,2,0,0
3609,OMIM:600775,22,0,2
3610,OMIM:600776,10,0,0
3611,OMIM:600785,18,4,2
3612,OMIM:600790,7,2,0
3613,OMIM:600791,4,1,2
3614,OMIM:600792,2,0,0
3615,OMIM:600794,16,1,2
3616,OMIM:600795,28,2,1
3617,OMIM:600802,18,8,6
3618,OMIM:600803,9,7,5
3619,OMIM:600807,5,0,1
3620,OMIM:600808,2,0,0
3621,OMIM:600850,2,1,0
3622,OMIM:600852,3,4,1
3623,OMIM:600858,17,0,5
3624,OMIM:600880,4,3,1
3625,OMIM:600881,4,1,1
3626,OMIM:600882,21,1,1
3627,OMIM:600884,6,0,2
3628,OMIM:600886,5,2,1
3629,OMIM:600901,27,7,3
3630,OMIM:600903,16,23,3
3631,OMIM:600906,15,1,0
3632,OMIM:600919,5,0,3
3633,OMIM:600920,54,3,3
3634,OMIM:600955,6,5,3
3635,OMIM:600962,3,1,0
3636,OMIM:600965,4,0,0
3637,OMIM:600969,15,2,1
3638,OMIM:600971,3,0,1
3639,OMIM:600972,17,0,3
3640,OMIM:600974,5,0,0
3641,OMIM:600975,2,0,0
3642,OMIM:600977,1,1,0
3643,OMIM:600987,35,3,5
3644,OMIM:600989,2,1,1
3645,OMIM:600991,23,1,1
3646,OMIM:600994,2,0,0
3647,OMIM:600995,9,4,3
3648,OMIM:600996,8,0,2
3649,OMIM:601001,7,2,2
3650,OMIM:601003,18,1,2
3651,OMIM:601004,1,1,0
3652,OMIM:601005,21,5,8
3653,OMIM:601016,13,1,1
3654,OMIM:601027,10,1,3
3655,OMIM:601039,2,1,0
3656,OMIM:601042,15,0,0
3657,OMIM:601067,4,1,1
3658,OMIM:601068,10,2,1
3659,OMIM:601071,6,0,0
3660,OMIM:601072,4,0,0
3661,OMIM:601075,4,0,0
3662,OMIM:601076,17,1,0
3663,OMIM:601086,5,2,1
3664,OMIM:601088,38,3,4
3665,OMIM:601095,20,2,0
3666,OMIM:601098,20,2,1
3667,OMIM:601104,33,7,7
3668,OMIM:601110,34,4,4
3669,OMIM:601127,7,1,2
3670,OMIM:601144,9,0,4
3671,OMIM:601152,26,7,1
3672,OMIM:601154,16,1,4
3673,OMIM:601161,11,0,1
3674,OMIM:601162,27,3,2
3675,OMIM:601163,14,0,1
3676,OMIM:601165,15,0,2
3677,OMIM:601186,39,1,5
3678,OMIM:601187,8,1,0
3679,OMIM:601195,3,0,0
3680,OMIM:601198,15,6,5
3681,OMIM:601200,4,0,0
3682,OMIM:601202,2,1,2
3683,OMIM:601214,33,3,12
3684,OMIM:601216,15,1,1
3685,OMIM:601220,4,2,0
3686,OMIM:601223,2,0,0
3687,OMIM:601224,24,2,1
3688,OMIM:601228,2,0,0
3689,OMIM:601230,2,0,1
3690,OMIM:601238,10,0,0
3691,OMIM:601277,9,1,0
3692,OMIM:601287,12,2,0
3693,OMIM:601316,2,0,0
3694,OMIM:601317,4,1,0
3695,OMIM:601319,5,1,0
3696,OMIM:601321,30,5,4
3697,OMIM:601322,7,0,1
3698,OMIM:601331,5,2,0
3699,OMIM:601338,35,5,6
3700,OMIM:601341,2,0,1
3701,OMIM:601344,9,0,0
3702,OMIM:601345,15,1,0
3703,OMIM:601346,11,0,1
3704,OMIM:601349,14,2,0
3705,OMIM:601350,10,0,1
3706,OMIM:601352,7,2,0
3707,OMIM:601353,38,3,2
3708,OMIM:601355,12,1,3
3709,OMIM:601356,13,0,0
3710,OMIM:601357,16,0,1
3711,OMIM:601358,79,10,7
3712,OMIM:601360,2,0,0
3713,OMIM:601363,2,0,1
3714,OMIM:601367,2,2,1
3715,OMIM:601369,8,1,0
3716,OMIM:601370,7,0,0
3717,OMIM:601371,1,0,1
3718,OMIM:601372,6,2,0
3719,OMIM:601374,9,0,2
3720,OMIM:601375,14,2,1
3721,OMIM:601376,15,0,2
3722,OMIM:601379,6,1,0
3723,OMIM:601382,13,2,1
3724,OMIM:601386,4,1,1
3725,OMIM:601389,14,1,2
3726,OMIM:601390,49,1,5
3727,OMIM:601399,13,6,2
3728,OMIM:601410,5,1,0
3729,OMIM:601412,2,0,0
3730,OMIM:601414,4,1,2
3731,OMIM:601419,15,4,6
3732,OMIM:601420,9,1,0
3733,OMIM:601427,13,2,3
3734,OMIM:601438,9,0,0
3735,OMIM:601449,3,0,0
3736,OMIM:601453,9,1,0
3737,OMIM:601455,18,2,1
3738,OMIM:601457,8,8,5
3739,OMIM:601462,22,5,3
3740,OMIM:601466,8,2,0
3741,OMIM:601471,3,0,2
3742,OMIM:601472,17,1,2
3743,OMIM:601477,2,0,0
3744,OMIM:601492,16,3,3
3745,OMIM:601493,10,2,3
3746,OMIM:601494,15,3,3
3747,OMIM:601495,13,10,5
3748,OMIM:601499,23,2,3
3749,OMIM:601518,3,0,1
3750,OMIM:601536,7,0,1
3751,OMIM:601539,19,5,3
3752,OMIM:601543,2,0,0
3753,OMIM:601544,2,0,0
3754,OMIM:601547,4,4,1
3755,OMIM:601549,4,1,0
3756,OMIM:601552,31,6,0
3757,OMIM:601553,10,2,1
3758,OMIM:601559,73,12,7
3759,OMIM:601583,3,0,1
3760,OMIM:601596,29,2,3
3761,OMIM:601606,2,2,0
3762,OMIM:601608,4,1,1
3763,OMIM:601612,9,0,3
3764,OMIM:601616,2,0,1
3765,OMIM:601626,3,0,0
3766,OMIM:601631,11,3,0
3767,OMIM:601634,3,0,0
3768,OMIM:601650,11,2,4
3769,OMIM:601665,5,1,1
3770,OMIM:601666,2,2,2
3771,OMIM:601668,23,1,1
3772,OMIM:601675,40,10,5
3773,OMIM:601678,29,18,8
3774,OMIM:601680,24,0,1
3775,OMIM:601682,2,2,0
3776,OMIM:601700,3,1,1
3777,OMIM:601701,29,4,2
3778,OMIM:601705,7,2,1
3779,OMIM:601706,6,4,0
3780,OMIM:601707,22,1,2
3781,OMIM:601708,3,0,1
3782,OMIM:601709,6,5,0
3783,OMIM:601718,8,5,1
3784,OMIM:601759,3,1,1
3785,OMIM:601764,8,1,1
3786,OMIM:601775,11,8,1
3787,OMIM:601776,67,8,9
3788,OMIM:601777,10,5,3
3789,OMIM:601780,7,4,2
3790,OMIM:601794,9,3,2
3791,OMIM:601803,117,12,19
3792,OMIM:601808,73,5,5
3793,OMIM:601809,7,0,0
3794,OMIM:601811,12,4,4
3795,OMIM:601812,25,2,1
3796,OMIM:601813,12,4,3
3797,OMIM:601815,14,4,2
3798,OMIM:601820,6,1,2
3799,OMIM:601829,14,3,2
3800,OMIM:601846,16,4,2
3801,OMIM:601847,13,7,5
3802,OMIM:601853,38,3,2
3803,OMIM:601859,19,20,1
3804,OMIM:601868,2,0,0
3805,OMIM:601869,5,1,0
3806,OMIM:601885,2,0,0
3807,OMIM:601887,3,2,0
3808,OMIM:601894,9,6,4
3809,OMIM:601927,20,1,7
3810,OMIM:601941,1,1,1
3811,OMIM:601942,1,1,1
3812,OMIM:601952,9,1,1
3813,OMIM:601954,17,2,2
3814,OMIM:601957,14,1,1
3815,OMIM:601976,25,0,1
3816,OMIM:601977,4,0,1
3817,OMIM:601979,4,4,1
3818,OMIM:601992,24,1,3
3819,OMIM:602014,6,2,1
3820,OMIM:602032,13,3,0
3821,OMIM:602066,8,0,1
3822,OMIM:602068,2,0,0
3823,OMIM:602071,3,0,0
3824,OMIM:602078,7,3,2
3825,OMIM:602079,6,5,1
3826,OMIM:602080,23,1,3
3827,OMIM:602081,6,0,1
3828,OMIM:602082,5,3,0
3829,OMIM:602083,7,1,0
3830,OMIM:602085,2,0,0
3831,OMIM:602086,5,0,0
3832,OMIM:602087,6,0,1
3833,OMIM:602088,14,9,4
3834,OMIM:602089,3,0,0
3835,OMIM:602092,2,0,0
3836,OMIM:602093,4,4,1
3837,OMIM:602096,3,0,1
3838,OMIM:602097,5,1,0
3839,OMIM:602099,20,1,3
3840,OMIM:602107,4,1,1
3841,OMIM:602111,23,0,1
3842,OMIM:602114,5,3,0
3843,OMIM:602124,10,0,1
3844,OMIM:602134,4,0,0
3845,OMIM:602152,17,3,4
3846,OMIM:602196,12,1,0
3847,OMIM:602197,1,0,0
3848,OMIM:602199,5,3,2
3849,OMIM:602200,12,0,0
3850,OMIM:602247,4,1,0
3851,OMIM:602248,3,4,3
3852,OMIM:602249,21,4,1
3853,OMIM:602271,26,4,1
3854,OMIM:602342,53,1,9
3855,OMIM:602347,9,7,4
3856,OMIM:602361,17,2,3
3857,OMIM:602390,17,8,3
3858,OMIM:602398,36,2,3
3859,OMIM:602400,17,2,3
3860,OMIM:602401,12,1,1
3861,OMIM:602418,17,1,1
3862,OMIM:602433,20,1,2
3863,OMIM:602440,7,0,2
3864,OMIM:602450,14,13,8
3865,OMIM:602459,2,0,1
3866,OMIM:602471,24,1,2
3867,OMIM:602473,17,7,2
3868,OMIM:602475,7,2,2
3869,OMIM:602477,6,1,0
3870,OMIM:602481,24,6,4
3871,OMIM:602482,16,2,1
3872,OMIM:602483,25,2,3
3873,OMIM:602484,11,0,0
3874,OMIM:602485,7,3,2
3875,OMIM:602499,7,3,1
3876,OMIM:602501,28,4,5
3877,OMIM:602522,24,8,4
3878,OMIM:602531,11,2,2
3879,OMIM:602535,111,8,12
3880,OMIM:602540,15,5,2
3881,OMIM:602541,19,4,4
3882,OMIM:602554,3,0,0
3883,OMIM:602557,28,2,0
3884,OMIM:602562,20,3,4
3885,OMIM:602579,18,9,9
3886,OMIM:602588,13,0,2
3887,OMIM:602613,46,2,4
3888,OMIM:602629,12,0,0
3889,OMIM:602668,22,7,6
3890,OMIM:602722,11,4,3
3891,OMIM:602723,4,1,1
3892,OMIM:602771,34,1,2
3893,OMIM:602772,7,5,2
3894,OMIM:602782,45,12,10
3895,OMIM:602849,33,2,3
3896,OMIM:602875,29,1,1
3897,OMIM:603010,2,0,0
3898,OMIM:603034,23,3,4
3899,OMIM:603041,43,9,6
3900,OMIM:603075,9,5,1
3901,OMIM:603098,3,0,1
3902,OMIM:603116,27,3,3
3903,OMIM:603147,10,1,2
3904,OMIM:603165,10,11,1
3905,OMIM:603194,16,3,2
3906,OMIM:603204,5,3,0
3907,OMIM:603218,15,2,1
3908,OMIM:603221,3,0,0
3909,OMIM:603233,9,4,1
3910,OMIM:603278,8,5,4
3911,OMIM:603284,5,2,1
3912,OMIM:603285,6,1,0
3913,OMIM:603358,7,5,0
3914,OMIM:603373,4,0,1
3915,OMIM:603383,3,1,1
3916,OMIM:603387,24,2,3
3917,OMIM:603457,26,5,1
3918,OMIM:603463,14,0,2
3919,OMIM:603467,33,6,4
3920,OMIM:603471,14,8,3
3921,OMIM:603472,22,2,4
3922,OMIM:603511,20,2,4
3923,OMIM:603516,30,4,6
3924,OMIM:603529,5,0,0
3925,OMIM:603543,14,1,0
3926,OMIM:603546,34,1,3
3927,OMIM:603552,15,11,2
3928,OMIM:603553,32,21,7
3929,OMIM:603554,10,11,6
3930,OMIM:603563,17,2,1
3931,OMIM:603585,26,7,0
3932,OMIM:603592,10,3,2
3933,OMIM:603622,3,0,0
3934,OMIM:603629,2,0,0
3935,OMIM:603641,6,0,1
3936,OMIM:603649,3,3,1
3937,OMIM:603671,31,7,5
3938,OMIM:603678,2,0,0
3939,OMIM:603688,2,0,0
3940,OMIM:603689,23,5,3
3941,OMIM:603720,2,0,0
3942,OMIM:603736,17,2,1
3943,OMIM:603776,6,1,0
3944,OMIM:603786,4,2,0
3945,OMIM:603813,4,2,3
3946,OMIM:603829,3,0,1
3947,OMIM:603830,13,1,4
3948,OMIM:603855,1,0,0
3949,OMIM:603860,7,2,4
3950,OMIM:603896,27,8,3
3951,OMIM:603902,5,6,0
3952,OMIM:603903,13,12,5
3953,OMIM:603909,25,26,2
3954,OMIM:603956,3,0,1
3955,OMIM:603964,3,0,0
3956,OMIM:603965,7,3,1
3957,OMIM:604004,11,1,0
3958,OMIM:604060,3,0,1
3959,OMIM:604091,4,2,2
3960,OMIM:604093,6,5,2
3961,OMIM:604116,11,6,0
3962,OMIM:604117,8,0,1
3963,OMIM:604121,15,3,2
3964,OMIM:604129,5,1,1
3965,OMIM:604131,1,1,1
3966,OMIM:604145,8,1,1
3967,OMIM:604168,33,4,3
3968,OMIM:604169,18,1,5
3969,OMIM:604173,32,12,4
3970,OMIM:604185,3,0,2
3971,OMIM:604187,19,1,0
3972,OMIM:604213,15,1,1
3973,OMIM:604218,13,1,1
3974,OMIM:604219,10,4,2
3975,OMIM:604229,14,4,2
3976,OMIM:604232,5,1,1
3977,OMIM:604233,5,1,0
3978,OMIM:604250,14,11,4
3979,OMIM:604271,3,0,0
3980,OMIM:604273,23,5,4
3981,OMIM:604278,14,9,5
3982,OMIM:604286,11,1,0
3983,OMIM:604288,3,1,0
3984,OMIM:604290,15,6,2
3985,OMIM:604292,55,9,9
3986,OMIM:604307,5,3,3
3987,OMIM:604308,10,0,1
3988,OMIM:604314,44,4,5
3989,OMIM:604317,22,2,4
3990,OMIM:604320,28,3,5
3991,OMIM:604321,10,2,2
3992,OMIM:604326,18,2,1
3993,OMIM:604348,3,1,0
3994,OMIM:604352,7,1,0
3995,OMIM:604356,3,0,1
3996,OMIM:604360,37,7,2
3997,OMIM:604364,9,2,1
3998,OMIM:604367,21,12,8
3999,OMIM:604369,15,2,4
4000,OMIM:604370,5,1,0
4001,OMIM:604377,14,2,4
4002,OMIM:604379,14,2,2
4003,OMIM:604381,9,0,1
4004,OMIM:604387,7,5,4
4005,OMIM:604391,18,2,2
4006,OMIM:604393,8,4,4
4007,OMIM:604400,12,0,2
4008,OMIM:604401,8,1,1
4009,OMIM:604403,11,1,0
4010,OMIM:604416,9,9,3
4011,OMIM:604432,7,2,1
4012,OMIM:604454,9,3,2
4013,OMIM:604484,19,3,3
4014,OMIM:604498,6,1,0
4015,OMIM:604519,2,1,0
4016,OMIM:604536,13,4,3
4017,OMIM:604537,4,5,0
4018,OMIM:604559,8,0,3
4019,OMIM:604563,23,2,1
4020,OMIM:604571,7,4,2
4021,OMIM:604625,9,1,1
4022,OMIM:604715,4,1,0
4023,OMIM:604717,4,0,0
4024,OMIM:604757,19,4,0
4025,OMIM:604765,7,2,2
4026,OMIM:604772,17,0,2
4027,OMIM:604777,8,3,1
4028,OMIM:604801,15,1,2
4029,OMIM:604802,17,1,0
4030,OMIM:604804,16,1,0
4031,OMIM:604805,15,1,0
4032,OMIM:604809,7,0,2
4033,OMIM:604827,3,0,0
4034,OMIM:604841,21,5,0
4035,OMIM:604864,10,0,1
4036,OMIM:604901,2,3,0
4037,OMIM:604919,5,1,0
4038,OMIM:604922,16,1,2
4039,OMIM:604928,12,6,2
4040,OMIM:604931,9,7,3
4041,OMIM:605013,30,2,5
4042,OMIM:605019,3,0,0
4043,OMIM:605021,8,1,0
4044,OMIM:605027,1,1,1
4045,OMIM:605039,66,11,7
4046,OMIM:605041,3,2,2
4047,OMIM:605055,5,0,1
4048,OMIM:605074,3,1,1
4049,OMIM:605115,5,3,0
4050,OMIM:605130,36,2,3
4051,OMIM:605192,5,0,0
4052,OMIM:605229,12,3,0
4053,OMIM:605231,10,6,3
4054,OMIM:605253,14,1,1
4055,OMIM:605258,8,4,3
4056,OMIM:605259,18,2,3
4057,OMIM:605274,12,0,1
4058,OMIM:605275,41,5,9
4059,OMIM:605280,12,1,0
4060,OMIM:605282,23,1,0
4061,OMIM:605285,14,1,0
4062,OMIM:605289,10,0,0
4063,OMIM:605309,14,8,2
4064,OMIM:605321,26,4,2
4065,OMIM:605355,15,2,0
4066,OMIM:605361,16,2,3
4067,OMIM:605362,7,0,3
4068,OMIM:605373,18,6,5
4069,OMIM:605375,2,0,0
4070,OMIM:605376,9,1,1
4071,OMIM:605387,1,1,2
4072,OMIM:605388,9,1,1
4073,OMIM:605389,9,2,0
4074,OMIM:605407,18,0,2
4075,OMIM:605419,7,0,0
4076,OMIM:605428,2,0,0
4077,OMIM:605432,14,3,1
4078,OMIM:605462,0,1,0
4079,OMIM:605472,3,1,0
4080,OMIM:605479,4,4,4
4081,OMIM:605543,11,2,0
4082,OMIM:605549,7,6,3
4083,OMIM:605552,2,1,1
4084,OMIM:605572,2,1,1
4085,OMIM:605582,5,1,1
4086,OMIM:605583,3,0,0
4087,OMIM:605588,16,2,1
4088,OMIM:605589,8,2,0
4089,OMIM:605594,5,0,0
4090,OMIM:605627,44,2,2
4091,OMIM:605635,4,2,0
4092,OMIM:605637,16,3,2
4093,OMIM:605670,6,6,2
4094,OMIM:605676,10,1,4
4095,OMIM:605711,9,4,2
4096,OMIM:605714,6,3,1
4097,OMIM:605724,12,2,0
4098,OMIM:605726,12,1,0
4099,OMIM:605735,5,6,1
4100,OMIM:605750,6,2,1
4101,OMIM:605751,5,0,0
4102,OMIM:605779,4,0,0
4103,OMIM:605808,4,3,0
4104,OMIM:605809,23,2,3
4105,OMIM:605814,9,6,2
4106,OMIM:605818,2,0,0
4107,OMIM:605820,10,4,1
4108,OMIM:605822,21,1,2
4109,OMIM:605827,5,3,1
4110,OMIM:605850,3,2,2
4111,OMIM:605899,18,3,2
4112,OMIM:605909,13,1,3
4113,OMIM:605911,3,2,0
4114,OMIM:605967,6,1,0
4115,OMIM:606002,35,6,2
4116,OMIM:606003,32,8,5
4117,OMIM:606012,2,0,0
4118,OMIM:606053,12,3,4
4119,OMIM:606054,28,12,5
4120,OMIM:606056,24,2,2
4121,OMIM:606068,4,3,1
4122,OMIM:606069,15,10,6
4123,OMIM:606070,27,5,4
4124,OMIM:606071,27,1,2
4125,OMIM:606072,12,2,1
4126,OMIM:606159,33,1,3
4127,OMIM:606164,23,2,0
4128,OMIM:606170,41,1,7
4129,OMIM:606176,7,3,2
4130,OMIM:606217,6,0,0
4131,OMIM:606220,21,2,2
4132,OMIM:606232,64,11,10
4133,OMIM:606240,2,0,0
4134,OMIM:606242,13,3,1
4135,OMIM:606243,2,0,0
